标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
双子星城 复式一房多送一层 前后无遮挡  产权70年,双子星城,2004,1室1厅1卫,34.0,低层(共12层),46764.0,精装修,159,海珠,新港西,新港西路144号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273803540?from=filter-saleMetro&spread=commsearch_p&position=860&kwtype=filter&now_time=1529383468
过五唯一，首付低，户型方正,朗悦君廷,2009,2室1厅1卫,70.0,低层(共17层),21428.0,简单装修,150,花都,旧区,镜湖大道28号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1277732043?from=filter&spread=commsearch_p&position=859&kwtype=filter&now_time=1529383468
燕塘品牌，橡树园，实拍霸主一房，可公积金，随时看房,橡树园,2009,1室1厅1卫,34.2,低层(共13层),42397.0,精装修,145,天河,沙太,沙太南路316号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276530795?from=filter-saleMetro&spread=commsearch_p&position=858&kwtype=filter&now_time=1529383468
"找好房子看这里,好房，绝不会让您走冤枉路",橡树园,2000,1室1厅1卫,35.0,低层(共13层),47142.0,精装修,165,天河,沙太,沙太南路316号,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1273107475?from=filter-saleMetro&spread=commsearch_p&position=857&kwtype=filter&now_time=1529383468
岗贝路 云天翠庭 精装一房 花园小区 电梯中层,云天翠庭,2002,1室1厅1卫,49.0,低层(共15层),36734.0,精装修,180,白云,新市,岗贝路171号,2018年05月17日,https://guangzhou.anjuke.com/prop/view/A1235163310?from=filter-saleMetro-salesxq&spread=commsearch_p&position=856&kwtype=filter&now_time=1529383468
云天翠庭 电梯一房一厅 小户型少有 装修保养新净 随时看房,云天翠庭,2000,1室1厅1卫,48.6,低层(共15层),36008.0,精装修,175,白云,新市,岗贝路171号,2018年05月29日,https://guangzhou.anjuke.com/prop/view/A1259327577?from=filter-saleMetro-salesxq&spread=commsearch_p&position=855&kwtype=filter&now_time=1529383468
机场路 云天翠庭 居家一房 精装温馨干净 随时看房,云天翠庭,2003,1室1厅1卫,49.0,低层(共15层),36734.0,精装修,180,白云,新市,岗贝路171号,2018年05月16日,https://guangzhou.anjuke.com/prop/view/A1234471953?from=filter-saleMetro-salesxq&spread=commsearch_p&position=854&kwtype=filter&now_time=1529383468
心谊路    近地铁  中层   电梯楼  实用三房  南向,心谊路53号,1998,3室2厅1卫,76.0,低层(共15层),21052.0,简单装修,160,白云,机场路,心谊路51号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276920647?from=filter-saleMetro&spread=commsearch_p&position=853&kwtype=filter&now_time=1529383468
云天翠庭 精装一房一厅出售 厅出阳台 户型正 看房方便,云天翠庭,2003,1室1厅1卫,49.0,低层(共15层),36734.0,精装修,180,白云,新市,岗贝路171号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277377486?from=filter-saleMetro-salesxq&spread=commsearch_p&position=852&kwtype=filter&now_time=1529383468
沙太南路 橡树园 刚需精装复试 业主因置换大房低于市场价出售,橡树园,2008,1室1厅1卫,42.9,低层(共13层),39627.0,精装修,170,天河,沙太,沙太南路316号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1274061451?from=filter-saleMetro&spread=commsearch_p&position=851&kwtype=filter&now_time=1529383468
6号线植物园站 君林天下 精装修 即买既入住,君林天下,2008,1室1厅1卫,46.0,低层(共12层),39130.0,精装修,180,天河,龙洞,绿洲街38号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1281999128?from=filter-salesxq&spread=commsearch_p&position=850&kwtype=filter&now_time=1529383468
双地铁口物业 满五唯一 税费低 带精装修 自住理财 唯一选择,金碧雅苑,2007,1室1厅1卫,40.0,低层(共12层),37500.0,精装修,150,白云,白云大道,尖彭路,2018年05月25日,https://guangzhou.anjuke.com/prop/view/A1252377932?from=filter-saleMetro-salesxq&spread=commsearch_p&position=849&kwtype=filter&now_time=1529383468
机场路  云天翠庭 温馨1房 户型方正 保养很好 自住出租都,云天翠庭,2003,1室1厅1卫,48.6,低层(共15层),36008.0,豪华装修,175,白云,新市,岗贝路171号,2018年05月16日,https://guangzhou.anjuke.com/prop/view/A1233894955?from=filter-saleMetro-salesxq&spread=commsearch_p&position=848&kwtype=filter&now_time=1529383468
橡树园复式一房一厅，占据四个地铁站优越位置，带银河小学学位,橡树园,2009,1室1厅1卫,42.7,低层(共16层),42174.0,精装修,180,天河,沙太,沙太南路316号,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1231386744?from=filter-saleMetro&spread=commsearch_p&position=847&kwtype=filter&now_time=1529383468
长乐花园1室185万元难得的好户型急售,西湾阳光,2002,1室1厅1卫,42.0,低层(共15层),44047.0,精装修,185,荔湾,环市西路,长乐后街55-56号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284194477?from=filter-saleMetro&spread=commsearch_p&position=846&kwtype=filter&now_time=1529383468
云天翠庭两房出售，格局方正 采光好！新地铁口！,云天翠庭,2005,1室1厅1卫,48.0,低层(共15层),36458.0,精装修,175,白云,新市,岗贝路171号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275366702?from=filter-saleMetro-salesxq&spread=commsearch_p&position=845&kwtype=filter&now_time=1529383468
南沙碧桂园 76方两房 双阳台南北对流  越式餐厅,南沙碧桂园,2008,2室2厅1卫,76.0,共5层,19473.0,精装修,148,南沙,金洲,进港大道130-180号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264039996?from=filter&spread=commsearch_p&position=844&kwtype=filter&now_time=1529383468
嘉信华庭 刚需三房 格局方正,嘉信华庭,2002,3室2厅1卫,107.0,低层(共9层),15700.0,简单装修,168,花都,旧区,新街大道63号,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1280679952?from=filter&spread=commsearch_p&position=843&kwtype=filter&now_time=1529383468
三元里大道 机安宿舍 电梯两房 南北对流,机安小区,1998,2室1厅1卫,70.0,中层(共9层),26142.0,简单装修,183,白云,机场路,三元里大道950号,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269366839?from=filter-saleMetro-salesxq&spread=commsearch_p&position=842&kwtype=filter&now_time=1529383468
碧桂园官方中介租售中心天玺湾77方170万 拒绝虚假信息,南沙碧桂园天玺湾,2015,2室2厅1卫,77.0,低层(共30层),22077.0,精装修,170,南沙,金洲,进港大道,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276339113?from=filter&spread=commsearch_p&position=841&kwtype=filter&now_time=1529383468
越秀公园 纪念堂 核心地段，核心位置，低税房，诚意出售,盘福社区,1990,1室1厅1卫,42.0,低层(共9层),42857.0,简单装修,180,越秀,盘福路,盘福路,2018年04月18日,https://guangzhou.anjuke.com/prop/view/A1192165443?from=filter-saleMetro&spread=commsearch_p&position=747&kwtype=filter&now_time=1529383447
西华路司马街 低层一房一厅,司马街大院,2000,1室1厅1卫,37.0,低层(共9层),40540.0,简单装修,150,越秀,西门口,司马街,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1263984129?from=filter-saleMetro&spread=commsearch_p&position=746&kwtype=filter&now_time=1529383447
员村地铁口 总价低  房型正气  南向  欢迎来电,员村新村,1996,1室1厅1卫,35.0,低层(共6层),41428.0,简单装修,145,天河,员村,员村二横路,2018年05月05日,https://guangzhou.anjuke.com/prop/view/A1215043461?from=filter-saleMetro-salesxq&spread=commsearch_p&position=745&kwtype=filter&now_time=1529383447
翠怡小区 楼梯低层 房源真实 希缺大一房可改两房 大阳台,翠怡小区,2000,1室1厅1卫,50.0,低层(共8层),32600.0,简单装修,163,海珠,江燕路,江南大道南路,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286196124?from=filter-saleMetro&spread=commsearch_p&position=744&kwtype=filter&now_time=1529383447
金雅苑 低层正规一房一厅 带阳台 过渡皆可,金雅苑,2002,1室1厅1卫,36.0,低层(共9层),44444.0,简单装修,160,海珠,滨江东,滨江东路80-120号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277180126?from=filter-saleMetro&spread=commsearch_p&position=743&kwtype=filter&now_time=1529383447
翠怡小区 低层一房 可改两房 户型方正,翠怡小区,1995,1室1厅1卫,50.0,低层(共9层),33000.0,简单装修,165,海珠,江燕路,江南大道南路,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1280615801?from=filter-saleMetro&spread=commsearch_p&position=742&kwtype=filter&now_time=1529383447
东华西路 兴仁里 一房一厅 户型好 入读红火炬 随时可看,兴仁里小区,1990,1室1厅1卫,35.0,低层(共9层),40000.0,简单装修,140,越秀,东川,东华西路兴仁里84号,2018年05月18日,https://guangzhou.anjuke.com/prop/view/A1238772320?from=filter-saleMetro&spread=commsearch_p&position=741&kwtype=filter&now_time=1529383447
盘福路，东风西学位房，正规一房一厅低层二楼42方180万,越秀解放北路小区,1980,1室1厅1卫,42.0,低层(共7层),42857.0,简单装修,180,越秀,盘福路,解放北路,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282555833?from=filter-saleMetro&spread=commsearch_p&position=740&kwtype=filter&now_time=1529383447
先烈中小学学位房 学位没占用 低楼层总价低 随时可以看房,永福西约,1992,1室1厅1卫,40.0,低层(共8层),37500.0,简单装修,150,越秀,黄花岗,永福路5-183号,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1251201145?from=filter-saleMetro-salesxq&spread=commsearch_p&position=739&kwtype=filter&now_time=1529383447
实拍图.真实.房源！北较场横路公安局宿舍！大院管理小北地铁旁,北较场横路8号大院,1990,1室1厅1卫,43.0,低层(共9层),39534.0,简单装修,170,越秀,建设,北较场横路8号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1281878100?from=filter&spread=commsearch_p&position=738&kwtype=filter&now_time=1529383447
中山八路 周门小区 一楼单位 可改2房全明屋 交通方便,周门小区,1992,1室1厅1卫,48.0,低层(共9层),36458.0,简单装修,175,荔湾,中山八路,周门街,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282831618?from=filter-saleMetro-salesxq&spread=commsearch_p&position=737&kwtype=filter&now_time=1529383447
正升雅境，出售，打造属于您自己的空间,正升雅境,2012,1室1厅1卫,47.0,低层(共18层),38297.0,简单装修,180,白云,机场路,三元里大道963号,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1273105439?from=filter-saleMetro&spread=commsearch_p&position=736&kwtype=filter&now_time=1529383447
东华西路学位房 楼梯2楼 户型方正 南北对流,东华西路小区,1990,1室1厅1卫,34.0,低层(共9层),42647.0,简单装修,145,越秀,东川,东华西路,2018年05月17日,https://guangzhou.anjuke.com/prop/view/A1235708778?from=filter-saleMetro&spread=commsearch_p&position=735&kwtype=filter&now_time=1529383447
棠德花园，首层商铺 165万元，带4000租约,棠德花苑,1999,1室1厅1卫,47.0,低层(共9层),36170.0,简单装修,170,天河,棠下,棠德南路,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270708151?from=filter-salesxq&spread=commsearch_p&position=734&kwtype=filter&now_time=1529383447
江南大道翠怡小区低楼层，小区门口就是江泰路地铁站公交总站,翠怡小区,1994,1室1厅1卫,50.0,低层(共9层),33000.0,简单装修,165,海珠,江燕路,江南大道南路,2018年05月30日,https://guangzhou.anjuke.com/prop/view/A1260590189?from=filter-saleMetro&spread=commsearch_p&position=733&kwtype=filter&now_time=1529383447
中山四路 农讲所地铁附近 一房一厅 南向 有阳台 点评笋,中山四路小区,1995,1室1厅1卫,33.0,低层(共9层),45454.0,简单装修,150,越秀,农讲所,中山四路166号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282261591?from=filter-saleMetro-salesxq&spread=commsearch_p&position=732&kwtype=filter&now_time=1529383447
宝业路 荔福花园 1楼 马赛克外墙 可改两房,荔福花园,2000,1室1厅1卫,48.0,低层(共9层),31250.0,简单装修,150,海珠,宝岗,宝业路,2018年05月28日,https://guangzhou.anjuke.com/prop/view/A1258506923?from=filter&spread=commsearch_p&position=731&kwtype=filter&now_time=1529383447
新收靓盘 大院管理 楼层低 环境安静 轻松改两房,北较场横路8号大院,1995,1室1厅1卫,45.0,低层(共9层),40000.0,简单装修,180,越秀,建设,北较场横路8号,2018年05月16日,https://guangzhou.anjuke.com/prop/view/A1233216924?from=filter&spread=commsearch_p&position=730&kwtype=filter&now_time=1529383447
敦和路 明晖苑 两房可改三房 带30方平台花园 省级学位,明晖苑,1997,1室1厅1卫,55.0,低层(共9层),30000.0,简单装修,165,海珠,广州大道南,敦和路78号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282172574?from=filter-saleMetro-salesxq&spread=commsearch_p&position=729&kwtype=filter&now_time=1529383447
锦绣新天地，正南向三房，方正，光线足，保养不错，看房方遍,锦绣新天地,2010,3室2厅1卫,90.0,中层(共16层),20000.0,简单装修,180,增城,新塘,府前路29号,2018年06月04日,https://guangzhou.anjuke.com/prop/view/A1267873380?from=filter&spread=commsearch_p&position=728&kwtype=filter&now_time=1529383447
中山六路 玛瑙巷 高层一房一厅可以改两房 入读朝天路小學,朝天路大院,2000,1室1厅1卫,40.0,低层(共7层),46250.0,简单装修,185,越秀,西门口,天朝路,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265371024?from=filter&spread=commsearch_p&position=727&kwtype=filter&now_time=1529383447
低层一房带大阳台  南北对流   双地铁沿线  入读东风西小,越秀解放北路小区,1989,1室1厅1卫,43.0,低层(共9层),40930.0,简单装修,176,越秀,盘福路,解放北路,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285878213?from=filter-saleMetro&spread=commsearch_p&position=726&kwtype=filter&now_time=1529383447
广园新村 精装低层 南北向大一房一厅,广园中路小区,2019,1室1厅1卫,55.0,低层(共7层),26363.0,简单装修,145,白云,景泰,广园中路183号,2018年06月04日,https://guangzhou.anjuke.com/prop/view/A1267925821?from=filter-saleMetro-salesxq&spread=commsearch_p&position=725&kwtype=filter&now_time=1529383447
机场路 白云明珠广场 电梯两房 格局方正 采光好,白云明珠广场,1998,2室1厅1卫,50.0,低层(共14层),32000.0,简单装修,160,白云,新市,华明街71号,2018年05月05日,https://guangzhou.anjuke.com/prop/view/A1214936599?from=filter-saleMetro-salesxq&spread=commsearch_p&position=724&kwtype=filter&now_time=1529383447
保利城花园 3房南向 花园管理 证够2年,保利城,2013,3室2厅2卫,92.0,低层(共17层),18695.0,简单装修,172,花都,花都西,花港大道,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273752582?from=filter&spread=commsearch_p&position=723&kwtype=filter&now_time=1529383447
首付40万 126平方大三房周边有菜市场 地铁交通便利,南沙明珠花园,2010,3室2厅2卫,126.0,低层(共12层),11111.0,简单装修,140,南沙,金洲,进港大道,2018年05月06日,https://guangzhou.anjuke.com/prop/view/A1215719466?from=filter&spread=commsearch_p&position=722&kwtype=filter&now_time=1529383447
配套成熟的小区，户型方正,朗悦君廷,2007,3室2厅1卫,92.0,低层(共17层),17934.0,简单装修,165,花都,旧区,镜湖大道28号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1277731737?from=filter&spread=commsearch_p&position=721&kwtype=filter&now_time=1529383447
锦绣天伦 豪华装修两房 近地铁 低首付 小区环境优雅绿化率高,锦绣天伦花园,2013,2室2厅1卫,73.0,低层(共30层),21917.0,豪华装修,160,增城,新塘,新沙大道北30号,2018年04月20日,https://guangzhou.anjuke.com/prop/view/A1194890937?from=filter&spread=commsearch_p&position=628&kwtype=filter&now_time=1529383426
双地铁口物业新世界花园 嘉华苑 精装两房 带花园,新塘新世界花园,2004,2室2厅1卫,78.0,低层(共7层),21794.0,精装修,170,增城,新塘,花园东路6号,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1272377219?from=filter&spread=commsearch_p&position=627&kwtype=filter&now_time=1529383426
业主抛售，便宜，金泽惠百氏 175万 2室 精装修,金泽惠百氏,2013,2室1厅1卫,74.0,低层(共18层),23648.0,精装修,175,增城,新塘,广深大道西180号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1277909555?from=filter&spread=commsearch_p&position=626&kwtype=filter&now_time=1529383426
亚太银座俩房南北通透安静 看园景 大润发，新塘地铁旁,亚太银座,2009,2室2厅1卫,75.0,低层(共11层),24000.0,精装修,180,增城,新塘,汇太中路,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282862773?from=filter&spread=commsearch_p&position=625&kwtype=filter&now_time=1529383426
盛世名门 漂亮舒适两房 周末看房 现在开始预约,新都盛世名门,2010,2室2厅1卫,76.0,低层(共25层),24342.0,精装修,185,增城,新塘,东进东路8号,2018年05月08日,https://guangzhou.anjuke.com/prop/view/A1219544495?from=filter&spread=commsearch_p&position=624&kwtype=filter&now_time=1529383426
锦绣天伦花园 地铁官湖站 天伦小学 南北通 业主周转急售超新,锦绣天伦花园,2015,2室2厅1卫,72.9,低层(共18层),24691.0,精装修,180,增城,新塘,新沙大道北30号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265759512?from=filter&spread=commsearch_p&position=623&kwtype=filter&now_time=1529383426
锦绣天伦花园   精装两房   自带公里学位  近地铁口物业,锦绣天伦花园,2012,2室2厅1卫,77.0,低层(共32层),21428.0,豪华装修,165,增城,新塘,新沙大道北30号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286439236?from=filter&spread=commsearch_p&position=622&kwtype=filter&now_time=1529383426
惠百氏精装修两房 低楼层性价比高 近地铁 业主诚心放卖急售,金泽惠百氏,2012,2室2厅1卫,76.0,低层(共18层),23684.0,精装修,180,增城,新塘,广深大道西180号,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269131040?from=filter&spread=commsearch_p&position=621&kwtype=filter&now_time=1529383426
一楼 南向 大两房 送50方大花园 嘉华苑 过五唯一,新塘新世界花园,2009,2室1厅1卫,78.0,低层(共7层),19871.0,精装修,155,增城,新塘,花园东路6号,2018年05月29日,https://guangzhou.anjuke.com/prop/view/A1259866075?from=filter&spread=commsearch_p&position=620&kwtype=filter&now_time=1529383426
业主诚心出售无按揭，全新装修没住过，可以看房。,金泽惠百氏,2017,2室2厅1卫,75.0,低层(共18层),23066.0,精装修,173,增城,新塘,广深大道西180号,2018年05月17日,https://guangzhou.anjuke.com/prop/view/A1235395787?from=filter&spread=commsearch_p&position=619&kwtype=filter&now_time=1529383426
"全明户型,楼层好,阳光好,地铁口,交通便利,设施齐全",锦绣天伦花园,2010,2室2厅1卫,76.3,低层(共33层),20958.0,精装修,160,增城,新塘,新沙大道北30号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283415818?from=filter&spread=commsearch_p&position=618&kwtype=filter&now_time=1529383426
地铁13号线 中森茗苑两房带200平方大平台过两年假一赔千,中森茗苑,2013,2室1厅1卫,76.0,低层(共24层),18486.0,精装修,140.5,增城,新塘,石新大道168,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1251067271?from=filter&spread=commsearch_p&position=617&kwtype=filter&now_time=1529383426
新世界花园楼梯 南向精装三房  比市场价低20万框架结构笋,新塘新世界花园,2015,3室2厅1卫,75.0,低层(共9层),20000.0,精装修,150,增城,新塘,花园东路6号,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1263494545?from=filter&spread=commsearch_p&position=616&kwtype=filter&now_time=1529383426
昌岗晓港双地d铁 低层大一房 总价低 成熟商圈 婚房投z合适,晓港中马路小区,1991,1室1厅1卫,47.0,低层(共8层),29787.0,简单装修,140,海珠,晓港,晓港中马路128号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1274415447?from=filter-saleMetro-salesxq&spread=commsearch_p&position=615&kwtype=filter&now_time=1529383426
新塘新塘新世界花 2室2厅1卫 76,新塘新世界花园,2007,2室2厅1卫,76.0,低层(共6层),20789.0,精装修,158,增城,新塘,花园东路6号,2018年05月26日,https://guangzhou.anjuke.com/prop/view/A1255647394?from=filter&spread=commsearch_p&position=614&kwtype=filter&now_time=1529383426
金泽惠百氏地铁口白江站上盖，温馨实用2房，房东诚心卖 友情价,金泽惠百氏,2013,2室1厅1卫,74.0,低层(共18层),24324.0,精装修,180,增城,新塘,广深大道西180号,2018年05月30日,https://guangzhou.anjuke.com/prop/view/A1261504970?from=filter&spread=commsearch_p&position=613&kwtype=filter&now_time=1529383426
盛世名门 精装两房 户型实用 高楼层 视野阔采光好 地铁口物,新都盛世名门,2013,2室1厅1卫,77.0,低层(共25层),24155.0,精装修,186,增城,新塘,东进东路8号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282087078?from=filter&spread=commsearch_p&position=612&kwtype=filter&now_time=1529383426
锦绣天伦精装修两房，过两年少税费，价格实惠,锦绣天伦花园,2015,2室2厅1卫,74.3,低层(共32层),22880.0,豪华装修,170,增城,新塘,新沙大道北30号,2018年04月21日,https://guangzhou.anjuke.com/prop/view/A1197061006?from=filter&spread=commsearch_p&position=611&kwtype=filter&now_time=1529383426
新世界花园万象苑 房子保养新环境优美 配套齐全 地铁口,新塘新世界花园,2011,3室1厅1卫,72.0,低层(共28层),22222.0,精装修,160,增城,新塘,花园东路6号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265887484?from=filter&spread=commsearch_p&position=610&kwtype=filter&now_time=1529383426
锦绣天伦 毛坯二房 77平158万 给您更多自由装修的空间,锦绣天伦花园,2014,2室2厅1卫,77.0,低层(共32层),20519.0,毛坯,158,增城,新塘,新沙大道北30号,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1232119695?from=filter&spread=commsearch_p&position=609&kwtype=filter&now_time=1529383426
秒杀盘，黄花岗永福西约 正规一房 入读省级名校 户型好实用高,永福西约,1998,1室1厅1卫,39.0,低层(共9层),38461.0,简单装修,150,越秀,黄花岗,永福路5-183号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1274946205?from=filter-saleMetro-salesxq&spread=commsearch_p&position=608&kwtype=filter&now_time=1529383426
新康花园 精装两房，30万首付 采光充足 约看,新康花园,2005,2室2厅1卫,78.1,低层(共6层),17928.0,精装修,140,增城,新塘,广深大道108号,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1250339656?from=filter&spread=commsearch_p&position=607&kwtype=filter&now_time=1529383426
亚太银座300米地铁口 新塘站 精装两房 照片真实 随时看房,亚太银座,2007,2室2厅1卫,70.0,低层(共11层),22857.0,精装修,160,增城,新塘,汇太中路,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1281854454?from=filter&spread=commsearch_p&position=606&kwtype=filter&now_time=1529383426
新世界花园  一楼带四十方花园 精装修 钥匙在手 看房方便,新塘新世界花园,2004,2室2厅1卫,75.0,低层(共7层),22000.0,精装修,165,增城,新塘,花园东路6号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282188749?from=filter&spread=commsearch_p&position=605&kwtype=filter&now_time=1529383426
锦绣天伦 精装修2房 77平售170万 家私电器全送,锦绣天伦花园,2013,2室2厅1卫,77.0,低层(共32层),22077.0,精装修,170,增城,新塘,新沙大道北30号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270637743?from=filter&spread=commsearch_p&position=604&kwtype=filter&now_time=1529383426
13号线白江站 假日花园 南向精装两房 带省级中学  看房方,现代城假日花园,2012,2室2厅1卫,78.0,低层(共32层),23076.0,精装修,180,增城,新塘,大林边二横路7-8号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275347522?from=filter&spread=commsearch_p&position=603&kwtype=filter&now_time=1529383426
锦绣天伦花园精装俩房，官湖地铁口楼盘,锦绣天伦花园,2013,2室2厅1卫,75.0,低层(共32层),23333.0,精装修,175,增城,新塘,新沙大道北30号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285220416?from=filter&spread=commsearch_p&position=602&kwtype=filter&now_time=1529383426
大沙地 金碧领秀国际 带重点学位 位置安静 交通便利,金碧领秀国际,2009,1室1厅1卫,34.0,低层(共32层),45882.0,简单装修,156,黄埔,黄埔港,黄埔东路,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276720899?from=filter-saleMetro&spread=commsearch_p&position=601&kwtype=filter&now_time=1529383426
湖山国际 南向两房 邻天河黄埔 凤凰城配套 备案上调房价上涨,合生湖山国际,2016,2室2厅1卫,89.0,高层(共17层),20898.0,精装修,186,增城,广园东,陈家林路,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1278942714?from=filter&spread=commsearch_p&position=507&kwtype=filter&now_time=1529383406
嘉御豪庭.精装3房南向 中层望花园 产权清晰 黄冈中学+地铁,嘉御豪庭,2015,3室2厅2卫,113.0,高层(共17层),16371.0,精装修,185,增城,石滩,石滩大道南128号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1283076466?from=filter&spread=commsearch_p&position=506&kwtype=filter&now_time=1529383406
挂绿新城核心 地铁站家门口 [黄冈名校]学位 自带省级中小学,敏捷绿湖国际城,2015,3室2厅2卫,78.0,低层(共32层),12179.0,精装修,95,增城,石滩,绿湖西路,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1252083059?from=filter&spread=commsearch_p&position=505&kwtype=filter&now_time=1529383406
番禺地铁口不限购 113万买三房送精装修有阳台可明火 金龙城,金龙城财富广场,2016,3室2厅2卫,76.0,高层(共25层),18684.0,精装修,142,番禺,石基,亚运大道,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276530604?from=filter&spread=commsearch_p&position=504&kwtype=filter&now_time=1529383406
市桥地铁15芬钟 刚需3房可改4房 南北对流,桥东南街小区,1999,3室2厅1卫,98.0,中层(共7层),18163.0,简单装修,178,番禺,市桥东,番禺区桥东南街6号,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1232209662?from=filter&spread=commsearch_p&position=503&kwtype=filter&now_time=1529383406
增城阳光家园 三房旧证  带主套 实景图片,阳光家园,2004,3室2厅2卫,117.0,中层(共12层),15213.0,精装修,178,增城,荔城富鹏,菜园中路93号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273350248?from=filter&spread=commsearch_p&position=502&kwtype=filter&now_time=1529383406
滨江瑞城 豪华精致一房 租值回率高 南望花园 安静怡人,滨江瑞城,2009,1室0厅1卫,47.0,中层(共30层),38297.0,精装修,180,海珠,东晓南,东晓南路1524号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270760518?from=filter-saleMetro&spread=commsearch_p&position=501&kwtype=filter&now_time=1529383406
雅居乐物业 洛涛南区东南向 满五唯壹 带省级学位 仅185万,洛涛南区,2003,2室1厅1卫,60.1,高层(共7层),30782.0,简单装修,185,番禺,洛溪,如意一马路,2018年06月18日,https://guangzhou.anjuke.com/prop/view/A1287394602?from=filter-saleMetro&spread=commsearch_p&position=500&kwtype=filter&now_time=1529383406
江南新村 实用三房 临近地铁 大型小区 有匙即看,江南新邨,1995,2室2厅1卫,98.0,中层(共8层),18367.0,简单装修,180,番禺,市桥,东环路242号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1277821253?from=filter-saleMetro-salesxq&spread=commsearch_p&position=499&kwtype=filter&now_time=1529383406
江南新村 东向大两房 可改三房 楼层适中,江南新邨,1995,2室2厅1卫,81.0,中层(共8层),20987.0,简单装修,170,番禺,市桥,东环路242号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275709040?from=filter-saleMetro-salesxq&spread=commsearch_p&position=498&kwtype=filter&now_time=1529383406
南洲花苑 低层实用两房 带南武学位 业主换房急售,南洲花苑,1998,2室2厅1卫,64.0,中层(共9层),27343.0,简单装修,175,海珠,南洲,南洲北路,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1278784940?from=filter-saleMetro-salesxq&spread=commsearch_p&position=497&kwtype=filter&now_time=1529383406
